sleep_s,test_case,producers,consumers,elapsed_s,produced,consumed,throughput
0.016,9,16,4,.022371000,18465,4375,260730
0.016,10,1,16,.025239000,1743,24398,1.24186e+06
0.016,11,4,16,.045369000,2505,14440,645016
0.016,12,16,16,.025925000,12563,13990,733902
0.017,1,1,1,.023143000,32516,32519,1.90058e+06
0.017,2,4,1,.024243000,23115,5665,310790
0.017,3,16,1,.028118000,27964,1489,69153.8
0.017,4,1,2,.027641000,24702,48992,2.29953e+06
0.017,5,4,2,.027234000,21853,10997,516140
0.017,6,16,2,.027637000,25926,3884,180890
0.017,7,1,4,.024163000,5953,24048,1.30075e+06
0.017,8,4,4,.025645000,14453,15002,759389
0.017,9,16,4,.023819000,21858,4904,267582
0.017,10,1,16,.027334000,1701,28267,1.31892e+06
0.017,11,4,16,.023612000,4948,19169,1.05715e+06
0.017,12,16,16,.027791000,14420,14522,665506
0.018,1,1,1,.028582000,40694,40954,1.81592e+06
0.018,2,4,1,.024627000,23199,6377,349923
0.018,3,16,1,.029021000,28498,1924,83786.9
0.018,4,1,2,.029141000,21774,43062,1.9109e+06
0.018,5,4,2,.027779000,22579,11578,525016
0.018,6,16,2,.027910000,24218,3368,150029
0.018,7,1,4,.027603000,7113,29252,1.309e+06
0.018,8,4,4,.028242000,16580,16993,748752
0.018,9,16,4,.028157000,22323,5747,252465
0.018,10,1,16,.027629000,1582,28222,1.26871e+06
0.018,11,4,16,.027937000,5516,23786,1.0469e+06
0.018,12,16,16,.029324000,15540,15028,645310
0.019,1,1,1,.029241000,45483,45833,1.92798e+06
0.019,2,4,1,.030202000,30419,7676,322594
0.019,3,16,1,.029748000,32941,1656,70221.6
0.019,4,1,2,.029397000,25286,47764,2.00842e+06
0.019,5,4,2,.029614000,24189,12886,540963
0.019,6,16,2,.030294000,30190,3581,147190
0.019,7,1,4,.029840000,7537,30692,1.28952e+06
0.019,8,4,4,.028458000,16350,16239,722622
0.019,9,16,4,.030370000,26500,6116,252625
0.019,10,1,16,.028324000,1818,30018,1.30763e+06
0.019,11,4,16,.030075000,6128,25990,1.07959e+06
0.019,12,16,16,.030843000,16681,16960,682755
0.11,1,1,1,.121458000,210922,211716,1.84059e+06
0.11,2,4,1,.126020000,111824,24333,210642
0.11,3,16,1,.121378000,134544,9089,78643.9
0.11,4,1,2,.121015000,115514,241352,2.09793e+06
0.11,5,4,2,.121158000,118218,60556,526317
0.11,6,16,2,.121183000,131911,16942,146836
0.11,7,1,4,.116182000,34111,144345,1.30367e+06
0.11,8,4,4,.120699000,83599,82815,719610
0.11,9,16,4,.117919000,116216,28096,251414
0.11,10,1,16,.121274000,3726,121644,1.05652e+06
0.11,11,4,16,.121457000,28651,140481,1.21663e+06
0.11,12,16,16,.121380000,77910,77357,669328
0.12,1,1,1,.130918000,246425,246946,1.97455e+06
0.12,2,4,1,.131036000,153139,39218,313590
0.12,3,16,1,.132893000,157560,10238,80742.1
0.12,4,1,2,.129588000,189181,379245,3.06732e+06
0.12,5,4,2,.131180000,123037,61872,494706
0.12,6,16,2,.131336000,141231,18466,147199
0.12,7,1,4,.131104000,39438,161692,1.29272e+06
0.12,8,4,4,.162286000,91184,88313,706036
0.12,9,16,4,.127340000,121413,32232,265504
0.12,10,1,16,.127306000,8747,144471,1.18959e+06
0.12,11,4,16,.132237000,34388,130311,1.04063e+06
0.12,12,16,16,.132034000,79687,79622,634355
0.13,1,1,1,.137636000,246393,248375,1.88677e+06
0.13,2,4,1,.140593000,166088,43088,319019
0.13,3,16,1,.140879000,165308,11319,83676.8
0.13,4,1,2,.142177000,151387,295504,2.1879e+06
0.13,5,4,2,.144726000,133519,67666,501005
0.13,6,16,2,.141374000,150732,19309,142212
0.13,7,1,4,.141114000,43120,175265,1.29776e+06
0.13,8,4,4,.138638000,91418,93117,703436
0.13,9,16,4,.141424000,142618,37311,275918
0.13,10,1,16,.141246000,11450,198484,1.46759e+06
0.13,11,4,16,.137882000,36082,143892,1.09271e+06
0.13,12,16,16,.141215000,83815,87791,649037
0.14,1,1,1,.153727000,266283,266316,1.8483e+06
0.14,2,4,1,.150632000,179664,44224,306959
0.14,3,16,1,.147751000,168707,11936,84330.7
0.14,4,1,2,.151112000,231360,455113,3.13796e+06
0.14,5,4,2,.147242000,140320,70826,499970
0.14,6,16,2,.151649000,160472,21585,148609
0.14,7,1,4,.146509000,33574,147606,1.05054e+06
0.14,8,4,4,.151130000,109267,109847,756985
0.14,9,16,4,.152325000,151401,37827,260311
0.14,10,1,16,.147619000,11368,169440,1.19411e+06
0.14,11,4,16,.149730000,34270,147555,1.02436e+06
0.14,12,16,16,.149584000,90809,89550,622262
0.15,1,1,1,.161942000,225208,224409,1.44731e+06
0.15,2,4,1,.158027000,186268,47466,311435
0.15,3,16,1,.162202000,186433,10816,69589.4
0.15,4,1,2,.159842000,246773,486053,3.15839e+06
0.15,5,4,2,.157668000,144503,72512,478007
0.15,6,16,2,.157616000,179916,23105,152281
0.15,7,1,4,.157545000,49832,197193,1.30477e+06
0.15,8,4,4,.161698000,84193,90042,580634
0.15,9,16,4,.160220000,160278,41780,271669
0.15,10,1,16,.158668000,10760,183133,1.20043e+06
0.15,11,4,16,.161107000,39530,154208,993841
0.15,12,16,16,.160697000,98756,102148,660444
0.16,1,1,1,.171393000,321133,323737,1.96146e+06
0.16,2,4,1,.168081000,199334,52086,321648
0.16,3,16,1,.190104000,178419,12257,72060.8
0.16,4,1,2,.166868000,216036,431160,2.68109e+06
0.16,5,4,2,.171013000,161112,82542,500447
0.16,6,16,2,.169679000,219489,26647,163650
0.16,7,1,4,.172251000,50319,202231,1.22518e+06
0.16,8,4,4,.170211000,98921,102242,624467
0.16,9,16,4,.171560000,154737,39458,238915
0.16,10,1,16,.167864000,11846,185243,1.14576e+06
0.16,11,4,16,.166515000,41304,172700,1.0776e+06
0.16,12,16,16,.173150000,106367,107869,649728
0.17,1,1,1,.180965000,285981,288258,1.64692e+06
0.17,2,4,1,.180985000,216886,54877,313443
0.17,3,16,1,.180900000,201070,16250,92765.3
0.17,4,1,2,.182874000,193585,376162,2.14901e+06
0.17,5,4,2,.181075000,174020,86649,494965
0.17,6,16,2,.181221000,194820,25052,143005
0.17,7,1,4,.192364000,50798,196445,1.12769e+06
0.17,8,4,4,.180863000,125342,127757,729800
0.17,9,16,4,.176953000,176786,45424,265772
0.17,10,1,16,.176643000,12977,220014,1.29014e+06
0.17,11,4,16,.178983000,45264,172886,1.00017e+06
0.17,12,16,16,.181329000,111845,106438,606848
0.18,1,1,1,.197381000,293817,307268,1.63977e+06
0.18,2,4,1,.191387000,229585,59050,319075
0.18,3,16,1,.191179000,226658,15379,82992.6
0.18,4,1,2,.188438000,245805,476411,2.6051e+06
0.18,5,4,2,.190997000,186751,94333,509754
0.18,6,16,2,.190253000,220844,24869,134438
0.18,7,1,4,.189389000,50694,257629,1.40937e+06
0.18,8,4,4,.191136000,132263,133778,722850
0.18,9,16,4,.191401000,156554,37792,204109
0.18,10,1,16,.191351000,8277,238793,1.28965e+06
0.18,11,4,16,.191260000,41517,195871,1.05782e+06
0.18,12,16,16,.190781000,121774,135685,735877
0.19,1,1,1,.201253000,372384,370581,1.89991e+06
0.19,2,4,1,.200765000,245541,61946,317616
0.19,3,16,1,.205655000,216884,12719,63775.2
0.19,4,1,2,.201174000,264954,515575,2.64347e+06
0.19,5,4,2,.200954000,192716,97983,502294
0.19,6,16,2,.201219000,216756,30108,154212
0.19,7,1,4,.201116000,61277,251485,1.29216e+06
0.19,8,4,4,.201138000,142273,146141,749109
0.19,9,16,4,.205128000,178063,46798,241177
0.19,10,1,16,.201497000,13026,241422,1.2371e+06
0.19,11,4,16,.199219000,53805,234186,1.20945e+06
0.19,12,16,16,.201542000,131417,140128,717817
0.21,1,1,1,.220880000,423767,426387,1.9827e+06
0.21,2,4,1,.220848000,273491,68979,320766
0.21,3,16,1,.221199000,254384,17084,79337.3
0.21,4,1,2,.218226000,204708,396485,1.86725e+06
0.21,5,4,2,.220974000,211236,106313,494405
0.21,6,16,2,.220216000,265126,27407,128043
0.21,7,1,4,.221110000,69355,279706,1.30071e+06
0.21,8,4,4,.217569000,153123,153603,725369
0.21,9,16,4,.220808000,205551,52852,245666
0.21,10,1,16,.218172000,15397,243368,1.14688e+06
0.21,11,4,16,.221167000,58408,225889,1.04981e+06
0.21,12,16,16,.221111000,135201,132261,613923
0.22,1,1,1,.231257000,421575,418015,1.85761e+06
0.22,2,4,1,.231073000,300291,73436,326302
0.22,3,16,1,.230895000,263006,13098,58180.8
0.22,4,1,2,.230475000,338624,668473,2.97015e+06
0.22,5,4,2,.231107000,230011,114205,507483
0.22,6,16,2,.230685000,243075,42832,190261
0.22,7,1,4,.231052000,71616,291453,1.29499e+06
0.22,8,4,4,.226944000,163862,165968,749570
0.22,9,16,4,.227838000,191927,64283,289356
0.22,10,1,16,.229575000,16234,275139,1.23063e+06
0.22,11,4,16,.226804000,54604,236658,1.07039e+06
0.22,12,16,16,.230741000,139703,144688,642446
0.23,1,1,1,.241171000,447572,449630,1.9129e+06
0.23,2,4,1,.241046000,297331,75787,322409
0.23,3,16,1,.240945000,264451,19068,81093.5
0.23,4,1,2,.236275000,259509,502922,2.18446e+06
0.23,5,4,2,.241147000,237280,121863,518433
0.23,6,16,2,.240825000,263212,42049,178833
0.23,7,1,4,.241189000,76538,302505,1.28699e+06
0.23,8,4,4,.240768000,167938,173408,737652
0.23,9,16,4,.240817000,194268,68051,289403
0.23,10,1,16,.237065000,19492,290224,1.25357e+06
0.23,11,4,16,.239705000,60412,269499,1.15092e+06
0.23,12,16,16,.241228000,153963,147814,628255
0.24,1,1,1,.248435000,459106,459559,1.89062e+06
0.24,2,4,1,.250219000,294518,74286,304071
0.24,3,16,1,.250691000,280360,16414,66968
0.24,4,1,2,.250570000,302234,594361,2.42558e+06
0.24,5,4,2,.250588000,237804,120565,491945
0.24,6,16,2,.251785000,326390,37040,151091
0.24,7,1,4,.250819000,75695,313234,1.27823e+06
0.24,8,4,4,.247891000,181334,180025,743409
0.24,9,16,4,.251012000,235198,47065,191978
0.24,10,1,16,.251167000,19855,317075,1.29345e+06
0.24,11,4,16,.251131000,63045,248107,1.01215e+06
0.24,12,16,16,.251003000,155115,155116,632472
0.25,1,1,1,.260602000,501623,499512,1.95864e+06
0.25,2,4,1,.260746000,317957,82321,322753
0.25,3,16,1,.261491000,282082,19022,74552.2
0.25,4,1,2,.260612000,392163,770307,3.02018e+06
0.25,5,4,2,.260627000,257484,131888,517089
0.25,6,16,2,.260857000,296185,36473,142941
0.25,7,1,4,.261327000,87633,338563,1.32739e+06
0.25,8,4,4,.261011000,185078,186279,730306
0.25,9,16,4,.259335000,248483,64018,252319
0.25,10,1,16,.261001000,18782,321611,1.26048e+06
0.25,11,4,16,.260068000,52581,267598,1.05122e+06
0.25,12,16,16,.256737000,151270,172762,688503
0.26,1,1,1,.271195000,519281,519062,1.95829e+06
0.26,2,4,1,.268862000,322401,80902,307686
0.26,3,16,1,.270931000,315984,26436,99712.6
0.26,4,1,2,.266750000,345085,654599,2.50413e+06
0.26,5,4,2,.270666000,257142,130031,490555
0.26,6,16,2,.268329000,296893,43501,165542
0.26,7,1,4,.269346000,87574,351450,1.33677e+06
0.26,8,4,4,.270953000,193632,197509,745116
0.26,9,16,4,.269840000,279517,70574,267489
0.26,10,1,16,.266410000,25946,281976,1.08175e+06
0.26,11,4,16,.269281000,63274,289236,1.09895e+06
0.26,12,16,16,.271417000,162786,182776,689143
0.27,1,1,1,.280855000,535107,535326,1.94624e+06
0.27,2,4,1,.280523000,333923,85916,312377
0.27,3,16,1,.281023000,328405,26385,95909.9
0.27,4,1,2,.281090000,353013,694932,2.52666e+06
0.27,5,4,2,.281072000,269170,135042,490956
0.27,6,16,2,.277443000,324446,42011,154459
0.27,7,1,4,.280627000,93230,358448,1.30316e+06
0.27,8,4,4,.281080000,194801,202495,736171
0.27,9,16,4,.280452000,276992,71944,261811
0.27,10,1,16,.280570000,21001,319035,1.16107e+06
0.27,11,4,16,.280319000,73949,257989,940774
0.27,12,16,16,.279583000,148675,152415,556961
0.28,1,1,1,.290729000,548321,542247,1.9023e+06
0.28,2,4,1,.290367000,342629,86537,303589
0.28,3,16,1,.287943000,327269,20099,71242.2
0.28,4,1,2,.291298000,346730,680379,2.38688e+06
0.28,5,4,2,.289839000,275353,138175,485878
0.28,6,16,2,.290834000,296196,46058,161522
0.28,7,1,4,.287498000,94335,380619,1.34757e+06
0.28,8,4,4,.290756000,212725,214002,750664
0.28,9,16,4,.289750000,280298,65820,231534
0.28,10,1,16,.286620000,17012,359992,1.28051e+06
0.28,11,4,16,.290642000,77815,303613,1.06473e+06
0.28,12,16,16,.290451000,156743,180893,635063
0.29,1,1,1,.300650000,554003,556199,1.88651e+06
0.29,2,4,1,.300593000,367742,95013,322030
0.29,3,16,1,.300951000,345373,24281,82271.6
0.29,4,1,2,.297747000,464568,901811,3.08506e+06
0.29,5,4,2,.301287000,286065,142425,481654
0.29,6,16,2,.296761000,330684,33026,113349
0.29,7,1,4,.300666000,94907,373701,1.26653e+06
0.29,8,4,4,.295749000,212935,211673,729549
0.29,9,16,4,.300948000,309429,80104,271393
0.29,10,1,16,.300516000,26219,353016,1.19621e+06
0.29,11,4,16,.296340000,70595,309208,1.06347e+06
0.29,12,16,16,.300802000,155976,190764,646131
0.31,1,1,1,.318416000,604166,608439,1.94524e+06
0.31,2,4,1,.320398000,380721,97340,308951
0.31,3,16,1,.320634000,383847,27442,87084.4
0.31,4,1,2,.320845000,501863,984138,3.12391e+06
0.31,5,4,2,.320183000,318580,159367,507020
0.31,6,16,2,.320656000,364620,48306,153331
0.31,7,1,4,.320312000,89218,367657,1.16697e+06
0.31,8,4,4,.318984000,230903,228916,730632
0.31,9,16,4,.320791000,324756,90412,286898
0.31,10,1,16,.320305000,25213,380431,1.2128e+06
0.31,11,4,16,.320508000,78787,334450,1.06125e+06
0.31,12,16,16,.318889000,184289,176648,564172
0.32,1,1,1,.331299000,637712,630123,1.93852e+06
0.32,2,4,1,.330987000,392159,99595,306422
0.32,3,16,1,.331324000,397963,29219,89823.9
0.32,4,1,2,.331251000,403397,798855,2.45777e+06
0.32,5,4,2,.328073000,311138,157085,486799
0.32,6,16,2,.326519000,350931,36919,115030
0.32,7,1,4,.328103000,101659,412274,1.27722e+06
0.32,8,4,4,.330451000,242817,242849,747066
0.32,9,16,4,.330520000,329503,86720,266725
0.32,10,1,16,.330583000,21368,390869,1.20221e+06
0.32,11,4,16,.330459000,81536,370983,1.14214e+06
0.32,12,16,16,.331856000,198191,204808,629379
0.33,1,1,1,.339588000,562126,559647,1.67556e+06
0.33,2,4,1,.341700000,434202,104930,313176
0.33,3,16,1,.340732000,387974,29906,89230.6
0.33,4,1,2,.339331000,440747,866128,2.59484e+06
0.33,5,4,2,.340682000,321246,162277,484309
0.33,6,16,2,.339120000,372117,54116,162559
0.33,7,1,4,.340972000,105769,433966,1.29521e+06
0.33,8,4,4,.340465000,224620,223481,666955
0.33,9,16,4,.337625000,347902,80199,241542
0.33,10,1,16,.341000000,25150,412696,1.23141e+06
0.33,11,4,16,.341092000,80676,369598,1.10266e+06
0.33,12,16,16,.341477000,240224,223908,667846
0.34,1,1,1,.352342000,675872,675041,1.95633e+06
0.34,2,4,1,.350627000,388251,102029,295678
0.34,3,16,1,.351069000,416226,18833,54549.1
0.34,4,1,2,.350391000,505713,1007654,2.92027e+06
0.34,5,4,2,.351234000,329839,165273,478994
0.34,6,16,2,.349400000,400828,46320,134684
0.34,7,1,4,.347737000,97364,401586,1.17361e+06
0.34,8,4,4,.350661000,257779,261888,758886
0.34,9,16,4,.348324000,389860,77905,227517
0.34,10,1,16,.347486000,28505,454278,1.33264e+06
0.34,11,4,16,.351024000,88272,360602,1.04474e+06
0.34,12,16,16,.350880000,220604,236293,684392
0.35,1,1,1,.360710000,597071,595659,1.67764e+06
0.35,2,4,1,.360403000,427026,109140,307397
0.35,3,16,1,.361957000,444647,19609,55216.6
0.35,4,1,2,.360297000,536562,1072772,3.02153e+06
0.35,5,4,2,.360406000,345056,173753,489434
0.35,6,16,2,.360449000,422373,46101,129810
0.35,7,1,4,.360590000,98907,410362,1.15569e+06
0.35,8,4,4,.360809000,255268,262729,739893
0.35,9,16,4,.361510000,368611,92609,260748
0.35,10,1,16,.360617000,24070,435115,1.22521e+06
0.35,11,4,16,.361160000,75020,390538,1.09957e+06
0.35,12,16,16,.360754000,236300,221471,623407
0.36,1,1,1,.370435000,660790,658883,1.80683e+06
0.36,2,4,1,.371188000,384438,101783,278790
0.36,3,16,1,.371014000,418751,24962,68366.2
0.36,4,1,2,.369521000,350342,715625,1.97588e+06
0.36,5,4,2,.371275000,357666,180931,495625
0.36,6,16,2,.370939000,416286,50995,139649
0.36,7,1,4,.370631000,114965,467417,1.28044e+06
0.36,8,4,4,.370485000,246065,239184,655147
0.36,9,16,4,.370510000,367603,102235,279978
0.36,10,1,16,.370666000,21726,469576,1.2861e+06
0.36,11,4,16,.370776000,87934,374875,1.02659e+06
0.36,12,16,16,.368851000,236682,243989,672361
0.37,1,1,1,.381179000,717208,716480,1.91026e+06
0.37,2,4,1,.380407000,419074,106819,284799
0.37,3,16,1,.380751000,448345,31281,83390.5
0.37,4,1,2,.377630000,580384,1124521,3.02217e+06
0.37,5,4,2,.380391000,360124,180406,481002
0.37,6,16,2,.381045000,420024,51436,137122
0.37,7,1,4,.380516000,116503,479989,1.27978e+06
0.37,8,4,4,.378015000,250836,255133,684947
0.37,9,16,4,.380700000,369308,90680,241728
0.37,10,1,16,.380547000,30806,527024,1.40492e+06
0.37,11,4,16,.380630000,91744,382852,1.02058e+06
0.37,12,16,16,.380515000,261939,221310,590923
0.38,1,1,1,.391196000,743871,744274,1.93287e+06
0.38,2,4,1,.396504000,433550,108884,282780
0.38,3,16,1,.390596000,477085,31161,80906.6
0.38,4,1,2,.389842000,612666,1190397,3.09684e+06
0.38,5,4,2,.388414000,380259,191743,500601
0.38,6,16,2,.390672000,431720,62809,163075
0.38,7,1,4,.390962000,122458,499737,1.2978e+06
0.38,8,4,4,.390521000,263241,262032,680503
0.38,9,16,4,.386654000,384304,100568,263846
0.38,10,1,16,.391024000,26849,469257,1.21844e+06
0.38,11,4,16,.387798000,104321,432882,1.13723e+06
0.38,12,16,16,.391206000,229139,289569,751666
0.39,1,1,1,.402413000,674836,677329,1.71452e+06
0.39,2,4,1,.401120000,497622,127333,322324
0.39,3,16,1,.399117000,504889,37044,94138.9
0.39,4,1,2,.401478000,483550,967529,2.44925e+06
0.39,5,4,2,.398864000,373968,187538,479459
0.39,6,16,2,.401256000,440037,57140,144608
0.39,7,1,4,.398261000,126655,508290,1.29416e+06
0.39,8,4,4,.401179000,260988,273099,691246
0.39,9,16,4,.400660000,401712,97608,247006
0.39,10,1,16,.400624000,24006,489393,1.23858e+06
0.39,11,4,16,.400628000,101312,414093,1.04788e+06
0.39,12,16,16,.401290000,272116,287384,727118
0.41,1,1,1,.420458000,814682,815499,1.96483e+06
0.41,2,4,1,.420467000,473964,117168,282301
0.41,3,16,1,.420537000,506679,34294,82606.2
0.41,4,1,2,.416229000,633290,1253462,3.05108e+06
0.41,5,4,2,.420567000,397408,200611,483347
0.41,6,16,2,.420576000,477528,59623,143627
0.41,7,1,4,.420604000,129950,525873,1.26702e+06
0.41,8,4,4,.422491000,286522,282165,679799
0.41,9,16,4,.420683000,396087,122952,296196
0.41,10,1,16,.419300000,34864,524530,1.26771e+06
0.41,11,4,16,.417273000,87575,433426,1.05325e+06
0.41,12,16,16,.420658000,260091,275658,663916
0.42,1,1,1,.430686000,808075,811999,1.91036e+06
0.42,2,4,1,.431320000,487197,126322,297195
0.42,3,16,1,.430713000,515479,40697,95728.9
0.42,4,1,2,.428120000,499156,945692,2.23744e+06
0.42,5,4,2,.426111000,404783,203358,483507
0.42,6,16,2,.430566000,468187,58763,138217
0.42,7,1,4,.430461000,133388,542384,1.27599e+06
0.42,8,4,4,.430411000,319596,322113,757803
0.42,9,16,4,.430046000,432819,99452,234301
0.42,10,1,16,.431257000,30896,518245,1.21904e+06
0.42,11,4,16,.426944000,99304,428956,1.01838e+06
0.42,12,16,16,.427272000,324046,295470,701113
0.43,1,1,1,.441229000,822474,823038,1.89193e+06
0.43,2,4,1,.441579000,530386,135265,310939
0.43,3,16,1,.441249000,468246,25182,57844.5
0.43,4,1,2,.441732000,588467,1164519,2.67671e+06
0.43,5,4,2,.439744000,425664,215037,495415
0.43,6,16,2,.440900000,488322,68839,158197
0.43,7,1,4,.436728000,133679,565640,1.31109e+06
0.43,8,4,4,.436203000,312952,315210,732274
0.43,9,16,4,.441024000,414347,100511,230984
0.43,10,1,16,.435807000,31870,526142,1.22282e+06
0.43,11,4,16,.444302000,107468,462422,1.06272e+06
0.43,12,16,16,.441206000,279255,274729,631215
0.44,1,1,1,.450881000,842872,842942,1.89403e+06
0.44,2,4,1,.450444000,514290,135897,305349
0.44,3,16,1,.447086000,604051,35217,79837.1
0.44,4,1,2,.451571000,736005,1455457,3.27043e+06
0.44,5,4,2,.449329000,432146,215519,485284
0.44,6,16,2,.447199000,517020,49715,112584
0.44,7,1,4,.450761000,142585,532283,1.19601e+06
0.44,8,4,4,.446148000,316450,320529,727347
0.44,9,16,4,.450556000,479982,103487,232483
0.44,10,1,16,.446826000,36250,532773,1.20719e+06
0.44,11,4,16,.450992000,123659,514540,1.15594e+06
0.44,12,16,16,.450980000,272674,281586,632462
0.45,1,1,1,.460518000,867704,870231,1.91249e+06
0.45,2,4,1,.460141000,554465,142373,313635
0.45,3,16,1,.460810000,527208,38245,84028.6
0.45,4,1,2,.460585000,738120,1439766,3.1639e+06
0.45,5,4,2,.460345000,433265,216743,476275
0.45,6,16,2,.460410000,494847,91401,200818
0.45,7,1,4,.460293000,143132,586256,1.28831e+06
0.45,8,4,4,.460577000,320422,323383,710616
0.45,9,16,4,.460483000,445991,112474,247106
0.45,10,1,16,.460559000,34560,568853,1.24991e+06
0.45,11,4,16,.460340000,114185,479059,1.05255e+06
0.45,12,16,16,.460335000,271685,285603,628054
0.46,1,1,1,.470681000,866886,869631,1.86995e+06
0.46,2,4,1,.470829000,568483,142576,306566
0.46,3,16,1,.466651000,557261,34354,74564.2
0.46,4,1,2,.470623000,699030,1353072,2.9095e+06
0.46,5,4,2,.470636000,456608,229600,493700
0.46,6,16,2,.470491000,529552,62256,133846
0.46,7,1,4,.470388000,139413,544549,1.17091e+06
0.46,8,4,4,.470579000,344945,347964,748163
0.46,9,16,4,.469018000,516250,115886,250166
0.46,10,1,16,.468914000,34559,554860,1.19805e+06
0.46,11,4,16,.468642000,114672,483178,1.04347e+06
0.46,12,16,16,.470860000,283612,308620,663376
0.47,1,1,1,.480761000,861985,853013,1.79563e+06
0.47,2,4,1,.481168000,580594,150070,315914
0.47,3,16,1,.478467000,566345,40083,84837
0.47,4,1,2,.481236000,603188,1231606,2.59269e+06
0.47,5,4,2,.480549000,447453,224539,472671
0.47,6,16,2,.476640000,525426,67331,143094
0.47,7,1,4,.481668000,148136,607952,1.27977e+06
0.47,8,4,4,.480550000,346736,352881,742707
0.47,9,16,4,.481584000,508066,129247,272043
0.47,10,1,16,.480779000,35285,581052,1.22293e+06
0.47,11,4,16,.480753000,142016,524777,1.10446e+06
0.47,12,16,16,.477021000,277746,287409,610172
0.48,1,1,1,.490651000,960355,960985,1.98117e+06
0.48,2,4,1,.491091000,581979,149754,308741
0.48,3,16,1,.490850000,572082,41461,85464.3
0.48,4,1,2,.491859000,704720,1348620,2.78045e+06
0.48,5,4,2,.491430000,477557,241742,498383
0.48,6,16,2,.493320000,531433,66220,136493
0.48,7,1,4,.491559000,145347,620525,1.27929e+06
0.48,8,4,4,.490953000,357728,358642,739356
0.48,9,16,4,.491420000,529688,129159,266229
0.48,10,1,16,.493361000,35206,563089,1.16103e+06
0.48,11,4,16,.490808000,128442,514352,1.06039e+06
0.48,12,16,16,.490992000,300921,293438,604719
0.49,1,1,1,.501884000,939002,941822,1.90243e+06
0.49,2,4,1,.501086000,599523,151048,305098
0.49,3,16,1,.500999000,583892,34615,69911.6
0.49,4,1,2,.500821000,695008,1362368,2.75201e+06
0.49,5,4,2,.503238000,448820,223518,451488
0.49,6,16,2,.498309000,578103,67041,136109
0.49,7,1,4,.500075000,154740,632551,1.28021e+06
0.49,8,4,4,.502379000,359727,354533,716117
0.49,9,16,4,.497877000,483715,137318,279092
0.49,10,1,16,.501540000,41551,610116,1.23222e+06
0.49,11,4,16,.503674000,114082,501962,1.01371e+06
0.49,12,16,16,.500688000,332325,316931,639988
0.5,1,1,1,.511451000,955788,958178,1.89714e+06
0.5,2,4,1,.510558000,620518,155122,307137
0.5,3,16,1,.505869000,577686,37237,74444.3
0.5,4,1,2,.510627000,794828,1553206,3.07543e+06
0.5,5,4,2,.512193000,462204,234864,465028
0.5,6,16,2,.506205000,582547,68735,137412
0.5,7,1,4,.510495000,158930,640792,1.26921e+06
0.5,8,4,4,.511166000,376714,381472,755187
0.5,9,16,4,.511308000,547851,138810,274782
0.5,10,1,16,.507339000,36119,614227,1.22446e+06
0.5,11,4,16,.506896000,117278,528490,1.05423e+06
0.5,12,16,16,.509760000,300660,345230,685042
0.51,1,1,1,.517479000,1010303,1010973,1.97458e+06
0.51,2,4,1,.517687000,619769,158500,309634
0.51,3,16,1,.517879000,621084,44092,86000.6
0.51,4,1,2,.521438000,746839,1469018,2.85236e+06
0.51,5,4,2,.520797000,482405,236265,458713
0.51,6,16,2,.517753000,559755,74100,144739
0.51,7,1,4,.520589000,161509,666565,1.29422e+06
0.51,8,4,4,.520876000,382226,383976,745463
0.51,9,16,4,.518292000,529698,127213,248297
0.51,10,1,16,.520647000,43215,663841,1.28866e+06
0.51,11,4,16,.521455000,132386,505023,980353
0.51,12,16,16,.521066000,357807,305241,592427
0.52,1,1,1,.531944000,1019767,1028008,1.95791e+06
0.52,2,4,1,.528978000,655883,165380,315920
0.52,3,16,1,.528398000,622940,39633,75821
0.52,4,1,2,.526361000,768847,1489740,2.85958e+06
0.52,5,4,2,.573656000,513896,260827,496630
0.52,6,16,2,.530165000,612181,75083,143091
0.52,7,1,4,.530387000,162886,663484,1.26367e+06
0.52,8,4,4,.531852000,384226,388053,737610
0.52,9,16,4,.527479000,529029,132628,254065
0.52,10,1,16,.527466000,37656,609441,1.16815e+06
0.52,11,4,16,.531219000,139698,596666,1.13612e+06
0.52,12,16,16,.528638000,339479,340403,650943
0.53,1,1,1,.540975000,980528,981271,1.83404e+06
0.53,2,4,1,.537576000,646471,164941,310227
0.53,3,16,1,.542417000,631342,49641,92761.1
0.53,4,1,2,.536870000,824900,1631542,3.07611e+06
0.53,5,4,2,.540585000,540691,264254,493875
0.53,6,16,2,.540949000,604219,67173,125525
0.53,7,1,4,.541847000,171190,690982,1.29142e+06
0.53,8,4,4,.540543000,399042,403052,753282
0.53,9,16,4,.540949000,529644,122442,228744
0.53,10,1,16,.539329000,40405,638740,1.19591e+06
0.53,11,4,16,.540565000,146507,537165,1.00376e+06
0.53,12,16,16,.541114000,368594,370931,692964
0.54,1,1,1,.551234000,1067123,1067615,1.95875e+06
0.54,2,4,1,.550862000,640257,161209,295761
0.54,3,16,1,.546908000,613585,47185,87287.6
0.54,4,1,2,.545907000,853655,1685106,3.11826e+06
0.54,5,4,2,.550410000,522415,264498,485267
0.54,6,16,2,.549548000,633274,102436,188429
0.54,7,1,4,.550411000,168977,710760,1.30404e+06
0.54,8,4,4,.550378000,381957,382478,701754
0.54,9,16,4,.550691000,557780,150310,275727
0.54,10,1,16,.550251000,36945,634299,1.1636e+06
0.54,11,4,16,.548586000,127256,586527,1.08025e+06
0.54,12,16,16,.550875000,365811,389950,715202
