sleep_s,test_case,producers,consumers,elapsed_s,produced,consumed,throughput
0.014,7,1,4,.022918000,5728,21646,1.25684e+06
0.014,8,4,4,.023721000,12276,12466,709595
0.014,9,16,4,.023840000,18247,5031,281822
0.014,10,1,16,.023780000,1692,22197,1.25501e+06
0.014,11,4,16,.022792000,4612,18179,1.10851e+06
0.014,12,16,16,.023888000,11794,12407,693267
0.015,1,1,1,.024890000,35410,35294,1.87648e+06
0.015,2,4,1,.024016000,22161,5373,303420
0.015,3,16,1,.022228000,20855,1359,83798
0.015,4,1,2,.021794000,20418,41420,2.57965e+06
0.015,5,4,2,.024316000,18999,10114,537684
0.015,6,16,2,.024718000,22953,3166,165773
0.015,7,1,4,.024135000,5958,23999,1.27703e+06
0.015,8,4,4,.021575000,9665,10278,662309
0.015,9,16,4,.026485000,20656,5224,273057
0.015,10,1,16,.022390000,1258,19401,1.22353e+06
0.015,11,4,16,.025166000,5048,21380,1.11897e+06
0.015,12,16,16,.025256000,14303,13076,680043
0.016,1,1,1,.025950000,34078,33798,1.68701e+06
0.016,2,4,1,.026485000,25676,6392,316459
0.016,3,16,1,.026258000,26496,1786,88068.7
0.016,4,1,2,.025595000,26744,54143,2.70299e+06
0.016,5,4,2,.025496000,20457,10696,533490
0.016,6,16,2,.026133000,24152,3217,158453
0.016,7,1,4,.024277000,5842,24399,1.30239e+06
0.016,8,4,4,.022314000,12544,12945,768568
0.016,9,16,4,.025907000,22472,5424,268672
0.016,10,1,16,.024724000,1601,23520,1.25568e+06
0.016,11,4,16,.023059000,5125,19524,1.11472e+06
0.016,12,16,16,.023601000,12161,12786,696043
0.017,1,1,1,.026835000,41601,41605,1.95297e+06
0.017,2,4,1,.026570000,26214,6560,308054
0.017,3,16,1,.023586000,22858,1513,83901
0.017,4,1,2,.022960000,23015,49658,2.82311e+06
0.017,5,4,2,.023743000,20206,10137,549832
0.017,6,16,2,.027157000,26500,4031,187173
0.017,7,1,4,.027449000,6852,26502,1.28216e+06
0.017,8,4,4,.025642000,13698,13998,696142
0.017,9,16,4,.027202000,24447,6260,297037
0.017,10,1,16,.024413000,1664,26583,1.42231e+06
0.017,11,4,16,.027369000,6259,24560,1.13881e+06
0.017,12,16,16,.023971000,12401,13121,709806
0.018,1,1,1,.028199000,44891,45056,1.99801e+06
0.018,2,4,1,.028125000,27939,7228,320572
0.018,3,16,1,.024362000,24712,1724,91469.6
0.018,4,1,2,.027887000,32227,64318,2.85315e+06
0.018,5,4,2,.027960000,23030,11635,515092
0.018,6,16,2,.028463000,27555,3245,142761
0.018,7,1,4,.027700000,7136,28650,1.27103e+06
0.018,8,4,4,.026352000,15743,16097,764938
0.018,9,16,4,.026726000,22568,5911,276587
0.018,10,1,16,.028147000,1510,27640,1.21713e+06
0.018,11,4,16,.028919000,6165,23666,1.03857e+06
0.018,12,16,16,.025900000,14313,13860,682930
0.019,1,1,1,.029596000,47467,47329,1.98837e+06
0.019,2,4,1,.029284000,29962,7481,314348
0.019,3,16,1,.025154000,25421,1669,84977.7
0.019,4,1,2,.029147000,33018,66056,2.77692e+06
0.019,5,4,2,.029157000,25057,12175,511463
0.019,6,16,2,.029487000,28869,3778,157863
0.019,7,1,4,.029071000,7518,30377,1.27675e+06
0.019,8,4,4,.028656000,17261,17876,762986
0.019,9,16,4,.027906000,24984,6733,297274
0.019,10,1,16,.029273000,1351,25774,1.17928e+06
0.019,11,4,16,.030292000,6428,26030,1.08337e+06
0.019,12,16,16,.028339000,15065,15145,686271
0.11,1,1,1,.120922000,232761,232713,2.02253e+06
0.11,2,4,1,.120329000,140340,35714,310407
0.11,3,16,1,.120696000,143325,9541,82796.9
0.11,4,1,2,.120335000,177855,350297,3.04505e+06
0.11,5,4,2,.120427000,117992,58406,507648
0.11,6,16,2,.117778000,134056,17221,154788
0.11,7,1,4,.117971000,34887,140786,1.26003e+06
0.11,8,4,4,.120599000,88032,85639,744286
0.11,9,16,4,.120611000,123359,31303,271647
0.11,10,1,16,.118182000,7483,133580,1.18375e+06
0.11,11,4,16,.116682000,30882,124497,1.12005e+06
0.11,12,16,16,.121258000,75778,77346,670885
0.12,1,1,1,.125863000,237281,237439,1.97403e+06
0.12,2,4,1,.128711000,151055,37658,307802
0.12,3,16,1,.131889000,156521,10732,85712.7
0.12,4,1,2,.130916000,156060,314999,2.51928e+06
0.12,5,4,2,.128569000,128417,64541,525761
0.12,6,16,2,.131602000,143005,20380,162764
0.12,7,1,4,.164230000,38824,157671,1.26076e+06
0.12,8,4,4,.129824000,89184,90001,729154
0.12,9,16,4,.131665000,135064,36658,292724
0.12,10,1,16,.131337000,9559,156933,1.25304e+06
0.12,11,4,16,.131236000,33270,138353,1.10508e+06
0.12,12,16,16,.131304000,81982,86856,693554
0.13,1,1,1,.141468000,251710,257510,1.90711e+06
0.13,2,4,1,.139992000,161825,41206,308714
0.13,3,16,1,.138187000,162423,10117,76647
0.13,4,1,2,.140049000,158421,309947,2.33255e+06
0.13,5,4,2,.141135000,136692,68568,508050
0.13,6,16,2,.140665000,164124,20578,152279
0.13,7,1,4,.141588000,40703,171809,1.27202e+06
0.13,8,4,4,.141116000,96617,99144,734002
0.13,9,16,4,.141641000,141738,37936,280532
0.13,10,1,16,.140769000,10459,173284,1.28148e+06
0.13,11,4,16,.141434000,45510,143177,1.06614e+06
0.13,12,16,16,.141338000,86809,90161,666530
0.14,1,1,1,.151434000,290316,290720,2.00447e+06
0.14,2,4,1,.147552000,174763,43826,309119
0.14,3,16,1,.150174000,202653,11671,80807.9
0.14,4,1,2,.148883000,133637,302412,2.11308e+06
0.14,5,4,2,.146916000,143416,72399,514677
0.14,6,16,2,.150788000,175196,22265,153250
0.14,7,1,4,.147052000,48176,179253,1.27184e+06
0.14,8,4,4,.151457000,107319,109850,757263
0.14,9,16,4,.149147000,152814,40123,284216
0.14,10,1,16,.151302000,11476,190995,1.31586e+06
0.14,11,4,16,.151465000,39347,157565,1.08444e+06
0.14,12,16,16,.148861000,99622,97857,685955
0.15,1,1,1,.158961000,304730,302067,1.97479e+06
0.15,2,4,1,.160863000,191136,48632,313643
0.15,3,16,1,.160425000,190861,12377,79959.6
0.15,4,1,2,.160640000,236602,473274,3.05254e+06
0.15,5,4,2,.159723000,156089,79459,515227
0.15,6,16,2,.157635000,180925,23757,156209
0.15,7,1,4,.160483000,49128,198582,1.28081e+06
0.15,8,4,4,.159412000,114869,117352,764966
0.15,9,16,4,.161142000,171557,41536,267676
0.15,10,1,16,.156702000,12161,193109,1.28171e+06
0.15,11,4,16,.160387000,43281,181142,1.172e+06
0.15,12,16,16,.163787000,108050,118391,761640
0.16,1,1,1,.170781000,322348,325498,1.97211e+06
0.16,2,4,1,.166006000,197757,51062,318567
0.16,3,16,1,.171341000,207790,13036,78903
0.16,4,1,2,.169769000,237549,473093,2.88258e+06
0.16,5,4,2,.170162000,167704,83674,510643
0.16,6,16,2,.171229000,192269,24997,151287
0.16,7,1,4,.170464000,53842,212304,1.28626e+06
0.16,8,4,4,.171220000,123961,125565,760689
0.16,9,16,4,.171191000,177987,46489,281369
0.16,10,1,16,.165999000,11735,189994,1.18384e+06
0.16,11,4,16,.168472000,40938,187009,1.14668e+06
0.16,12,16,16,.187083000,100284,106813,646334
0.17,1,1,1,.180496000,352763,355308,2.02987e+06
0.17,2,4,1,.179513000,221070,55369,318960
0.17,3,16,1,.178231000,212215,13980,81308.8
0.17,4,1,2,.176509000,222940,447665,2.62131e+06
0.17,5,4,2,.180621000,179823,91051,519948
0.17,6,16,2,.179636000,234170,29397,169040
0.17,7,1,4,.178726000,54934,218614,1.27045e+06
0.17,8,4,4,.180730000,129031,131358,750366
0.17,9,16,4,.180840000,184726,46985,268458
0.17,10,1,16,.181396000,13543,214228,1.22319e+06
0.17,11,4,16,.180518000,46992,178661,1.0201e+06
0.17,12,16,16,.180733000,121556,126577,722346
0.18,1,1,1,.191420000,363527,363169,1.9627e+06
0.18,2,4,1,.191018000,232182,58114,314052
0.18,3,16,1,.190995000,230981,15176,81956.8
0.18,4,1,2,.186447000,258200,505955,2.79731e+06
0.18,5,4,2,.191369000,191310,96790,523037
0.18,6,16,2,.190755000,221336,27819,150234
0.18,7,1,4,.190403000,60146,233861,1.26383e+06
0.18,8,4,4,.191081000,132136,135322,731064
0.18,9,16,4,.187227000,186394,50858,281134
0.18,10,1,16,.189089000,13668,232777,1.26832e+06
0.18,11,4,16,.190924000,30156,180676,980811
0.18,12,16,16,.191386000,136135,136708,738651
0.19,1,1,1,.201065000,379799,379157,1.94389e+06
0.19,2,4,1,.201380000,242954,62668,321294
0.19,3,16,1,.197318000,245331,15921,83215.2
0.19,4,1,2,.199976000,288794,570653,2.93298e+06
0.19,5,4,2,.201393000,198740,100832,516901
0.19,6,16,2,.200275000,239543,22511,115351
0.19,7,1,4,.201491000,63724,250972,1.28661e+06
0.19,8,4,4,.201166000,137939,140594,720713
0.19,9,16,4,.200458000,202247,52593,270702
0.19,10,1,16,.201051000,9971,237710,1.21818e+06
0.19,11,4,16,.195861000,48856,203922,1.07005e+06
0.19,12,16,16,.199150000,133588,142064,734121
0.21,1,1,1,.220823000,425497,428098,1.9906e+06
0.21,2,4,1,.221029000,261005,66841,310815
0.21,3,16,1,.220605000,274790,21605,100740
0.21,4,1,2,.220930000,188118,411954,1.91534e+06
0.21,5,4,2,.220767000,219270,111160,516900
0.21,6,16,2,.220842000,256638,31931,148411
0.21,7,1,4,.218799000,56298,230436,1.08153e+06
0.21,8,4,4,.220697000,159420,164774,766090
0.21,9,16,4,.219927000,230489,58946,275185
0.21,10,1,16,.220929000,16898,263771,1.22615e+06
0.21,11,4,16,.221062000,54557,233672,1.08601e+06
0.21,12,16,16,.221552000,138863,154269,716687
0.22,1,1,1,.227829000,440463,439866,1.97845e+06
0.22,2,4,1,.228281000,280176,70270,315723
0.22,3,16,1,.231003000,287714,15707,69760.4
0.22,4,1,2,.231170000,278035,568038,2.52597e+06
0.22,5,4,2,.233007000,210325,109034,484474
0.22,6,16,2,.231410000,306826,34020,151103
0.22,7,1,4,.229745000,70237,299464,1.34011e+06
0.22,8,4,4,.230754000,148110,153594,682397
0.22,9,16,4,.231281000,238574,58578,260129
0.22,10,1,16,.231149000,25807,266398,1.18325e+06
0.22,11,4,16,.231226000,54067,223361,992127
0.22,12,16,16,.231599000,141026,146189,648883
0.23,1,1,1,.244395000,342995,364476,1.55019e+06
0.23,2,4,1,.241374000,287397,73704,313565
0.23,3,16,1,.240343000,298399,16171,68878.4
0.23,4,1,2,.238078000,256230,500193,2.15242e+06
0.23,5,4,2,.241524000,239410,119496,508351
0.23,6,16,2,.236768000,280035,30524,132248
0.23,7,1,4,.241106000,75437,300471,1.279e+06
0.23,8,4,4,.240900000,172771,177246,755066
0.23,9,16,4,.240535000,256398,77083,327812
0.23,10,1,16,.240406000,19218,282916,1.20354e+06
0.23,11,4,16,.237660000,58212,253583,1.09333e+06
0.23,12,16,16,.241243000,142820,172840,734727
0.24,1,1,1,.250495000,483728,486318,1.98434e+06
0.24,2,4,1,.250807000,300859,74628,304554
0.24,3,16,1,.251444000,303242,20584,83967.6
0.24,4,1,2,.250179000,365552,733603,3.00021e+06
0.24,5,4,2,.249401000,250111,124795,512751
0.24,6,16,2,.249797000,285145,35845,147036
0.24,7,1,4,.250849000,63255,289254,1.1804e+06
0.24,8,4,4,.251420000,174282,178747,729341
0.24,9,16,4,.251451000,275669,68835,280749
0.24,10,1,16,.250524000,26715,299298,1.22658e+06
0.24,11,4,16,.250949000,67993,261684,1.0674e+06
0.24,12,16,16,.251006000,160502,178775,729033
0.25,1,1,1,.260888000,508749,512102,2.00779e+06
0.25,2,4,1,.260494000,310390,79687,312388
0.25,3,16,1,.258246000,327885,21805,86278.5
0.25,4,1,2,.260822000,400572,781737,3.06498e+06
0.25,5,4,2,.257575000,258185,129946,515555
0.25,6,16,2,.255635000,310326,45946,183578
0.25,7,1,4,.260710000,82448,328951,1.28975e+06
0.25,8,4,4,.260003000,186215,190176,748311
0.25,9,16,4,.261210000,269793,69313,271675
0.25,10,1,16,.260704000,26516,345880,1.3557e+06
0.25,11,4,16,.261486000,62689,298944,1.17166e+06
0.25,12,16,16,.258732000,146620,154268,610032
0.26,1,1,1,.270722000,522449,520818,1.96495e+06
0.26,2,4,1,.269914000,325737,83523,316108
0.26,3,16,1,.271010000,333273,21060,79428
0.26,4,1,2,.270483000,421051,841145,3.17369e+06
0.26,5,4,2,.270497000,271140,137067,517136
0.26,6,16,2,.270598000,326732,39917,150527
0.26,7,1,4,.266982000,84291,333206,1.27657e+06
0.26,8,4,4,.270460000,198677,200138,755082
0.26,9,16,4,.270334000,288493,74518,281037
0.26,10,1,16,.268019000,23136,332928,1.26812e+06
0.26,11,4,16,.266686000,88001,281485,1.07944e+06
0.26,12,16,16,.270690000,169989,179630,677339
0.27,1,1,1,.280759000,551422,553206,2.0115e+06
0.27,2,4,1,.280172000,338897,83945,305206
0.27,3,16,1,.278473000,346751,16562,60750.5
0.27,4,1,2,.281527000,328677,651611,2.36915e+06
0.27,5,4,2,.277013000,276295,138395,512011
0.27,6,16,2,.277389000,299247,34462,127207
0.27,7,1,4,.280925000,83838,359762,1.30801e+06
0.27,8,4,4,.280707000,205752,208517,758018
0.27,9,16,4,.281282000,299758,74908,272247
0.27,10,1,16,.281356000,32195,350923,1.27535e+06
0.27,11,4,16,.284300000,73986,319978,1.16297e+06
0.27,12,16,16,.281059000,177535,187725,682157
0.28,1,1,1,.291476000,535559,537528,1.88574e+06
0.28,2,4,1,.290716000,351056,87722,307765
0.28,3,16,1,.287227000,320011,27571,98046.9
0.28,4,1,2,.291386000,332632,665566,2.33502e+06
0.28,5,4,2,.293099000,291352,149056,522844
0.28,6,16,2,.291562000,345061,40943,143597
0.28,7,1,4,.291563000,81882,374544,1.31397e+06
0.28,8,4,4,.288615000,206942,208874,740455
0.28,9,16,4,.290275000,305459,77123,271199
0.28,10,1,16,.293653000,27776,379748,1.32972e+06
0.28,11,4,16,.289937000,73418,299980,1.05606e+06
0.28,12,16,16,.291399000,168797,188553,661066
0.29,1,1,1,.297904000,545047,545445,1.86455e+06
0.29,2,4,1,.300943000,366410,92337,312946
0.29,3,16,1,.297907000,379482,23253,79609.5
0.29,4,1,2,.297271000,343679,697422,2.39351e+06
0.29,5,4,2,.300339000,301865,150498,510057
0.29,6,16,2,.300783000,368956,41407,140287
0.29,7,1,4,.300307000,91656,376616,1.27648e+06
0.29,8,4,4,.298387000,222427,224256,765231
0.29,9,16,4,.301078000,363131,73758,249853
0.29,10,1,16,.301472000,24624,387873,1.31425e+06
0.29,11,4,16,.300833000,85206,302063,1.02347e+06
0.29,12,16,16,.300565000,173459,191358,648182
0.31,1,1,1,.321402000,632920,631853,2.00557e+06
0.31,2,4,1,.320898000,392414,98225,311747
0.31,3,16,1,.321273000,393146,25807,81886.6
0.31,4,1,2,.321029000,475024,947348,3.00708e+06
0.31,5,4,2,.317337000,317411,161065,516536
0.31,6,16,2,.315877000,375592,45297,146042
0.31,7,1,4,.321575000,97549,413030,1.31095e+06
0.31,8,4,4,.320675000,229108,227881,723244
0.31,9,16,4,.320726000,334936,86470,274382
0.31,10,1,16,.320736000,32150,398809,1.26561e+06
0.31,11,4,16,.318206000,82453,331658,1.06151e+06
0.31,12,16,16,.320078000,169854,230958,736537
0.32,1,1,1,.331566000,590932,607944,1.87036e+06
0.32,2,4,1,.329995000,395226,99098,305939
0.32,3,16,1,.336497000,380793,23270,71594.6
0.32,4,1,2,.331275000,271266,573620,1.76478e+06
0.32,5,4,2,.332570000,316217,159087,489411
0.32,6,16,2,.331347000,418622,55497,170671
0.32,7,1,4,.330898000,106289,416584,1.28166e+06
0.32,8,4,4,.331725000,232199,242203,745056
0.32,9,16,4,.331249000,370363,78240,240639
0.32,10,1,16,.331308000,27225,411138,1.26437e+06
0.32,11,4,16,.330572000,86873,339583,1.04435e+06
0.32,12,16,16,.330385000,200444,244611,754234
0.33,1,1,1,.341326000,644335,650060,1.94024e+06
0.33,2,4,1,.337508000,407132,101545,306030
0.33,3,16,1,.341141000,438812,29043,86658.4
0.33,4,1,2,.336357000,369934,759248,2.29869e+06
0.33,5,4,2,.341520000,340815,172109,513669
0.33,6,16,2,.340961000,377971,56903,169802
0.33,7,1,4,.340851000,99001,438651,1.3092e+06
0.33,8,4,4,.341023000,250713,255899,763691
0.33,9,16,4,.340756000,359398,99268,296315
0.33,10,1,16,.337347000,30612,406612,1.22545e+06
0.33,11,4,16,.336784000,99175,342504,1.03427e+06
0.33,12,16,16,.341080000,216895,227154,677702
0.34,1,1,1,.345775000,672502,674993,1.98433e+06
0.34,2,4,1,.347180000,433658,106306,311944
0.34,3,16,1,.351302000,437467,20971,60756.8
0.34,4,1,2,.351176000,502829,989558,2.86795e+06
0.34,5,4,2,.351274000,347755,175937,509873
0.34,6,16,2,.350105000,424400,53192,154505
0.34,7,1,4,.350117000,109013,441737,1.28251e+06
0.34,8,4,4,.350132000,262252,265331,770727
0.34,9,16,4,.349791000,376665,92134,267676
0.34,10,1,16,.350080000,29768,446252,1.29565e+06
0.34,11,4,16,.348393000,93752,390905,1.14194e+06
0.34,12,16,16,.351499000,220229,222639,644922
0.35,1,1,1,.361314000,712994,710981,2.00248e+06
0.35,2,4,1,.360360000,431010,108635,305965
0.35,3,16,1,.361065000,459156,33295,93751
0.35,4,1,2,.360653000,539881,1071692,3.0184e+06
0.35,5,4,2,.360774000,361047,184005,518202
0.35,6,16,2,.360249000,436089,53130,149898
0.35,7,1,4,.359102000,107175,451692,1.27834e+06
0.35,8,4,4,.362314000,267083,268130,755141
0.35,9,16,4,.361701000,405302,120164,338318
0.35,10,1,16,.357299000,30172,445016,1.26735e+06
0.35,11,4,16,.360875000,98905,390160,1.0985e+06
0.35,12,16,16,.360944000,235763,246042,692575
0.36,1,1,1,.370475000,710389,710014,1.94497e+06
0.36,2,4,1,.366841000,444935,113099,313347
0.36,3,16,1,.371410000,470788,31287,85679.2
0.36,4,1,2,.367768000,588572,1160649,3.20314e+06
0.36,5,4,2,.370418000,369750,188541,516488
0.36,6,16,2,.370712000,433909,81551,223346
0.36,7,1,4,.368376000,108744,418697,1.15328e+06
0.36,8,4,4,.370687000,276040,279595,765783
0.36,9,16,4,.366276000,394658,95559,264821
0.36,10,1,16,.370884000,37815,467285,1.27976e+06
0.36,11,4,16,.367624000,94560,390802,1.07987e+06
0.36,12,16,16,.370765000,239470,252433,691097
0.37,1,1,1,.380675000,743242,747924,1.9942e+06
0.37,2,4,1,.380257000,460031,117670,314039
0.37,3,16,1,.380634000,500499,47682,127104
0.37,4,1,2,.381157000,591266,1174407,3.13142e+06
0.37,5,4,2,.380962000,379602,193223,515155
0.37,6,16,2,.380807000,464454,57096,152197
0.37,7,1,4,.380470000,119364,473726,1.26317e+06
0.37,8,4,4,.378925000,282109,280458,751049
0.37,9,16,4,.380947000,406471,102212,272436
0.37,10,1,16,.380902000,27092,458179,1.22147e+06
0.37,11,4,16,.381699000,97387,425889,1.13527e+06
0.37,12,16,16,.381394000,250974,297764,793582
0.38,1,1,1,.390741000,708730,696375,1.80852e+06
0.38,2,4,1,.390376000,471831,118942,308902
0.38,3,16,1,.390724000,496600,29112,75582.9
0.38,4,1,2,.390732000,612363,1199414,3.11487e+06
0.38,5,4,2,.390513000,391864,197222,512179
0.38,6,16,2,.390768000,466715,68081,176760
0.38,7,1,4,.390879000,121722,495675,1.28734e+06
0.38,8,4,4,.389192000,275377,282662,738653
0.38,9,16,4,.392382000,414935,115087,299607
0.38,10,1,16,.390986000,35759,436626,1.13373e+06
0.38,11,4,16,.390963000,107812,389423,1.01104e+06
0.38,12,16,16,.389919000,253428,232800,607133
0.39,1,1,1,.401658000,717419,715784,1.82086e+06
0.39,2,4,1,.396314000,475919,120556,308909
0.39,3,16,1,.401074000,500868,30279,76623.7
0.39,4,1,2,.397989000,614804,1227879,3.13212e+06
0.39,5,4,2,.400631000,401708,203816,515974
0.39,6,16,2,.401333000,457835,56041,141823
0.39,7,1,4,.405790000,121324,502119,1.27107e+06
0.39,8,4,4,.400817000,300935,303858,769087
0.39,9,16,4,.397031000,439383,104438,267373
0.39,10,1,16,.400458000,29453,490328,1.24229e+06
0.39,11,4,16,.400042000,113820,426910,1.08208e+06
0.39,12,16,16,.401276000,269780,267406,677203
0.41,1,1,1,.421223000,785370,787974,1.89858e+06
0.41,2,4,1,.422885000,521573,129592,311730
0.41,3,16,1,.420939000,532872,33968,81820.2
0.41,4,1,2,.418774000,602254,1200013,2.9051e+06
0.41,5,4,2,.420696000,428856,213482,514338
0.41,6,16,2,.416075000,508336,64105,156229
0.41,7,1,4,.419271000,128812,535290,1.29282e+06
0.41,8,4,4,.420614000,310317,313343,754918
0.41,9,16,4,.420699000,449836,120833,291046
0.41,10,1,16,.421225000,35003,564541,1.35983e+06
0.41,11,4,16,.418992000,121996,438365,1.06084e+06
0.41,12,16,16,.420958000,276509,261319,629342
0.42,1,1,1,.430535000,812263,808274,1.90171e+06
0.42,2,4,1,.430391000,532430,135397,318545
0.42,3,16,1,.430555000,553104,35531,83572.4
0.42,4,1,2,.430483000,689558,1359431,3.19828e+06
0.42,5,4,2,.429154000,431573,214705,506360
0.42,6,16,2,.433113000,542222,63763,149980
0.42,7,1,4,.427142000,132323,531530,1.26027e+06
0.42,8,4,4,.430438000,317856,324150,762586
0.42,9,16,4,.426192000,460315,102400,243594
0.42,10,1,16,.430926000,37658,535618,1.25993e+06
0.42,11,4,16,.427501000,105568,430495,1.0209e+06
0.42,12,16,16,.431660000,292639,290540,683228
0.43,1,1,1,.439199000,809560,819034,1.89121e+06
0.43,2,4,1,.441352000,485835,124405,285963
0.43,3,16,1,.439177000,553506,39786,91830.6
0.43,4,1,2,.441744000,477550,968403,2.22605e+06
0.43,5,4,2,.440489000,443550,224658,516404
0.43,6,16,2,.440772000,511471,65018,149421
0.43,7,1,4,.440876000,137335,561139,1.28985e+06
0.43,8,4,4,.440575000,317241,325107,747254
0.43,9,16,4,.441313000,483664,143789,330406
0.43,10,1,16,.438372000,41632,514073,1.18745e+06
0.43,11,4,16,.436775000,126868,453472,1.05197e+06
0.43,12,16,16,.441207000,310949,255893,587868
0.44,1,1,1,.451103000,886063,883732,1.9857e+06
0.44,2,4,1,.450964000,512713,131306,295042
0.44,3,16,1,.451026000,577072,34382,77236.2
0.44,4,1,2,.450446000,694824,1383967,3.10968e+06
0.44,5,4,2,.447214000,458025,231746,525175
0.44,6,16,2,.450981000,558018,68031,152830
0.44,7,1,4,.451266000,138180,563787,1.2667e+06
0.44,8,4,4,.449360000,318989,324331,730866
0.44,9,16,4,.450620000,467828,122064,274218
0.44,10,1,16,.447147000,38370,562721,1.27433e+06
0.44,11,4,16,.450685000,123080,469913,1.05565e+06
0.44,12,16,16,.450716000,313281,329560,741563
0.45,1,1,1,.462559000,897267,898709,1.97507e+06
0.45,2,4,1,.460312000,561153,139990,307632
0.45,3,16,1,.459253000,537855,32791,72778.2
0.45,4,1,2,.461024000,434496,956786,2.10267e+06
0.45,5,4,2,.457069000,445258,225195,499322
0.45,6,16,2,.461628000,523161,57419,126119
0.45,7,1,4,.462697000,133221,587412,1.29084e+06
0.45,8,4,4,.463802000,319704,334756,735612
0.45,9,16,4,.458962000,484067,138487,306015
0.45,10,1,16,.460902000,36279,569526,1.25358e+06
0.45,11,4,16,.461152000,121365,492666,1.08243e+06
0.45,12,16,16,.458078000,315733,304907,674416
0.46,1,1,1,.471386000,935204,933205,2.00662e+06
0.46,2,4,1,.469397000,537133,135787,292890
0.46,3,16,1,.467245000,637167,37048,80337.9
0.46,4,1,2,.466344000,594884,1168012,2.53579e+06
0.46,5,4,2,.466491000,471971,235669,511260
0.46,6,16,2,.470551000,543216,76925,165374
0.46,7,1,4,.470368000,140009,602816,1.29624e+06
0.46,8,4,4,.470389000,349449,353845,760839
0.46,9,16,4,.470628000,505654,128424,276084
0.46,10,1,16,.467319000,39512,601554,1.30173e+06
0.46,11,4,16,.469977000,128002,503512,1.08454e+06
0.46,12,16,16,.466869000,309130,320150,694164
0.47,1,1,1,.481616000,952631,956325,2.01308e+06
0.47,2,4,1,.482432000,584817,148535,312671
0.47,3,16,1,.478074000,607285,38464,81492.4
0.47,4,1,2,.481032000,762353,1520797,3.20133e+06
0.47,5,4,2,.478778000,463367,232715,491651
0.47,6,16,2,.480844000,555230,77122,162306
0.47,7,1,4,.480627000,150363,602998,1.26932e+06
0.47,8,4,4,.480420000,361336,363638,765453
0.47,9,16,4,.480859000,511007,139193,292966
0.47,10,1,16,.480537000,40384,586052,1.23348e+06
0.47,11,4,16,.480859000,147553,516526,1.08702e+06
0.47,12,16,16,.481166000,316790,342406,721128
0.48,1,1,1,.491395000,967680,966718,1.99302e+06
0.48,2,4,1,.490896000,591378,148581,306332
0.48,3,16,1,.492114000,635967,37228,76737.6
0.48,4,1,2,.491098000,591283,1201735,2.47755e+06
0.48,5,4,2,.489212000,491193,246319,509651
0.48,6,16,2,.490665000,591527,76584,157858
0.48,7,1,4,.491098000,152846,621112,1.28037e+06
0.48,8,4,4,.490500000,347033,359621,741390
0.48,9,16,4,.524315000,525544,141832,292348
0.48,10,1,16,.490549000,41060,607423,1.25213e+06
0.48,11,4,16,.488752000,132539,542330,1.12295e+06
0.48,12,16,16,.492856000,319310,326000,671797
0.49,1,1,1,.498778000,951776,955224,1.93901e+06
0.49,2,4,1,.500974000,621327,154740,312586
0.49,3,16,1,.497563000,653244,47500,96579
0.49,4,1,2,.501974000,825981,1624991,3.28239e+06
0.49,5,4,2,.500671000,501924,255868,517176
0.49,6,16,2,.497507000,557708,87513,177970
0.49,7,1,4,.501231000,156098,634062,1.28079e+06
0.49,8,4,4,.498209000,375919,380226,772686
0.49,9,16,4,.497237000,551689,145251,295594
0.49,10,1,16,.500032000,35622,610005,1.23453e+06
0.49,11,4,16,.498978000,128016,528149,1.07178e+06
0.49,12,16,16,.501335000,326463,347680,702106
0.5,1,1,1,.510934000,1011597,1011065,2.00189e+06
0.5,2,4,1,.505939000,603613,154601,309146
0.5,3,16,1,.510572000,650388,42160,83465.4
0.5,4,1,2,.510997000,443929,930670,1.84439e+06
0.5,5,4,2,.509067000,498031,254092,505508
0.5,6,16,2,.511367000,577370,74328,147133
0.5,7,1,4,.511115000,153176,629415,1.24626e+06
0.5,8,4,4,.510582000,357604,359532,713206
0.5,9,16,4,.511609000,523551,142123,281356
0.5,10,1,16,.511180000,43551,661865,1.31025e+06
0.5,11,4,16,.508723000,139994,537516,1.06962e+06
0.5,12,16,16,.508872000,327770,365667,727154
0.51,1,1,1,.516457000,1023975,1022902,2.00496e+06
0.51,2,4,1,.521135000,592106,149988,291203
0.51,3,16,1,.521016000,656932,41511,80578.7
0.51,4,1,2,.520319000,824596,1618313,3.14492e+06
0.51,5,4,2,.520768000,533335,264362,513261
0.51,6,16,2,.520818000,622180,90601,175867
0.51,7,1,4,.520361000,161783,653607,1.26983e+06
0.51,8,4,4,.520320000,384670,387118,753662
0.51,9,16,4,.516115000,554861,142517,279289
0.51,10,1,16,.518530000,43660,621153,1.21061e+06
0.51,11,4,16,.516692000,164299,576837,1.13e+06
0.51,12,16,16,.521473000,348621,355011,688980
0.52,1,1,1,.530760000,1063434,1068201,2.03445e+06
0.52,2,4,1,.530748000,651814,163297,311021
0.52,3,16,1,.527195000,674255,34488,66128.5
0.52,4,1,2,.527992000,785227,1584648,3.0354e+06
0.52,5,4,2,.527788000,536209,268729,515001
0.52,6,16,2,.528062000,622863,86025,164805
0.52,7,1,4,.531103000,167192,665864,1.26816e+06
0.52,8,4,4,.526985000,387986,393606,754505
0.52,9,16,4,.531158000,581809,129882,247318
0.52,10,1,16,.527758000,46643,659358,1.26292e+06
